0.47085482	0.075242124	0.30314294	0.0	0.065745145	0.0038167718	0.0	0.057307452	0.0	0.094548225	0.027653407	0.0706282	0.008643838	0.03117302	0.0071714967	0.0038318215	0.0026817168	0.0342129	0.024196729	0.03843311	0.0	0.0	0.0	0.0	0.0062298514	0.030617787	0.0019353622	0.002709507	0.0	0.0	0.0	0.0	0.0019353622	0.054976463	0.0154276695	0.03954333	0.03144812	0.024196729	0.044206426	0.039675355	0.024587989	0.076171316	0.00849431	0.18180224	0.0076335436	0.0067631914	0.028622784	0.020740055	0.007609292	0.0074325213	0.024196729	0.009334292	0.006193159	0.012512414	0.008195996	0.010370027	0.020740055	0.0021896125	0.0	0.0057376283	0.0	0.029753385	0.056238744	0.0	0.06211728	0.064540274	0.0	0.0	0.0	0.12293178	0.12014213	0.07690678	0.030778263	
0.060320325	0.024368476	0.0	0.0	0.59388363	0.0012361282	0.0	0.15089421	0.0	0.54285854	0.008956037	0.0675438	0.009125967	0.05129111	0.01725936	0.0012410022	0.017896198	0.07584382	0.007836533	0.012447233	0.0	0.0	0.0	0.0	0.0021447374	0.009916105	6.268008E-4	8.775211E-4	0.0	0.0	0.0	0.0	6.268008E-4	0.04224131	0.04088581	0.07187918	0.044005316	0.007836533	0.14749365	0.051710673	0.007963249	0.059614263	0.010693163	0.013675163	0.0024722563	0.03614568	0.06559711	0.028234359	0.032741867	0.029457275	0.007836533	0.07157749	0.0020057627	0.0040523633	0.0026544165	0.0033585143	0.15290509	0.04054981	0.0	0.016458659	0.02081192	0.048965536	0.061716627	0.0	0.17682973	0.05259416	0.0	0.008287453	0.0	0.14913438	0.14284626	0.07483244	0.067271486	
0.010409527	0.013040966	0.0	0.0	0.25162348	6.6152285E-4	0.0	0.22044392	0.0	0.31496853	0.0104095265	0.083601296	0.004883827	0.25572506	0.0028606427	0.025055107	0.010344747	0.19686577	0.009108337	0.040265124	0.0	0.0	0.0	0.011862138	0.0	0.018240478	0.014545634	0.0018784469	0.0	0.0	0.010214071	0.0	0.0066050817	0.1486863	0.021680804	0.28107247	0.019705221	0.009108337	0.0128723355	0.14210871	0.009807918	0.060846973	0.031236121	0.0	0.0013230457	0.06326178	0.01648571	0.0078071454	0.103821926	0.026526775	0.009108337	0.02963999	0.004293593	0.01696079	0.058810137	0.027864829	0.019469654	0.06791744	0.0	0.11448886	0.002287071	0.024604006	0.10539481	0.0	0.047109246	0.10272443	0.0	9.4376336E-4	0.0	0.06714649	0.10772581	0.04758032	0.079890825	
0.012294818	0.0	0.003772627	0.0	0.009970705	0.008322047	0.0	0.71359426	0.0	0.044093087	0.012294818	0.23789975	0.0011099967	0.2582145	0.02398802	0.03020769	0.009985604	0.062478606	0.010757966	0.24461444	0.0	0.0	0.0	0.0019412967	0.022132518	0.0028300912	0.0020424423	0.0073881475	0.0	0.0	0.0013788324	0.0	0.025789442	0.03938595	0.024990214	0.058303088	0.004610557	0.010757966	0.00760703	0.17277618	0.011928338	0.13277686	0.026894556	0.0	8.9509937E-4	0.176126	0.09421255	0.009221114	0.16754827	0.089097925	0.010757966	0.14733686	0.006535816	0.08453632	0.05507542	0.010175995	0.009221114	0.035221685	0.0020593056	0.124279276	0.0022199934	0.04078449	0.23925552	0.0	0.015762905	0.024530837	0.0	0.0	0.0	0.041407153	0.05390803	0.054608718	0.019458529	
0.050258573	0.0	0.0	0.0029593946	0.11747692	0.013288378	0.0	0.59485805	0.0	1.1617951	0.050258573	0.08303845	0.011534608	0.28409243	0.022429459	0.12122897	0.023215175	0.20118365	0.043976255	0.070122994	0.0	0.0	0.0	0.0020399473	0.0016740864	0.028350743	0.011685046	0.045004275	0.0	0.0	0.0020110756	0.0	0.056821026	0.14006959	0.03216569	0.2907239	0.018846964	0.043976255	0.050820112	0.17318209	0.050969645	0.08392845	0.0956954	0.0	9.405856E-4	0.075891286	0.07319436	0.03769393	0.22562571	0.081359476	0.043976255	0.046752103	0.03739215	0.066560864	0.08169074	0.06434662	0.056898076	0.10058051	0.0	0.061982933	0.011155628	0.12738271	0.19460145	0.0	0.0784251	0.06574086	0.0	6.709445E-4	0.0	0.06347306	0.12142617	0.15223491	0.07335217	
0.004923828	0.0	0.0010146712	0.0019063968	0.006687894	6.0010026E-4	0.0016911187	0.062208198	0.0	0.037294194	0.004923828	0.037495136	3.7506266E-4	0.11867301	0.08882339	0.060066845	0.08298019	0.06581398	0.015837051	0.48361078	0.060863264	0.017266685	0.0	0.005316597	0.03692889	0.06778202	0.22486551	0.054002136	0.051704653	0.12036693	0.0010387584	0.0	0.057874527	0.011983383	0.0027199413	0.023369674	0.018646516	0.0043083495	0.007502582	0.055571336	0.005222508	0.08572552	0.0028414764	0.0	0.0	0.11706675	0.059405357	0.003692871	0.053752635	0.023905572	0.0043083495	0.11955439	0.004923828	0.050847545	0.046106856	0.015487088	0.003692871	0.012301958	0.0	0.24976769	7.501253E-4	0.035850815	0.26158231	0.0	0.049081363	0.015774976	0.0	0.0	0.0	0.01931794	0.03191462	0.042928368	0.019129677	
0.0020909575	0.0	0.008974223	0.011300183	0.0010454787	0.0022935525	0.001615842	0.06267421	0.0	0.08265054	0.0149653945	0.0038714698	0.005216815	0.25744516	0.31544018	0.096473835	0.226369	0.018532425	0.0018295879	0.024305053	0.0011310894	0.0012926736	0.0	0.012694757	0.023991005	0.010200368	0.01790071	0.0065473607	0.005718804	0.007921827	0.0	0.0	0.04063532	0.060798164	0.012198314	0.06605985	7.8410906E-4	0.0018295879	0.005296393	0.16572559	0.0022177952	0.044256385	0.015346397	0.0028621685	0.0	0.12025105	0.22595061	0.0015682181	0.031941295	0.005569691	0.0018295879	0.005907189	0.0020909575	0.03371324	0.16457458	0.004538967	0.0015682181	0.007911124	0.0	0.030129157	0.0028669406	0.028402975	0.5325433	0.0	0.008159152	0.0145418	0.0	0.0	0.0	0.0069958935	0.006927507	0.0033224598	0.007446893	
0.0034002347	0.0	0.003956026	0.0	0.012330289	0.052972827	0.0	0.40511233	0.0	0.08812171	0.0034002347	0.1307692	0.0	1.9065517	0.045527335	0.2153652	0.030114347	0.22836031	0.01499881	0.32007757	0.0	0.0	0.0	0.033116147	0.023529656	0.0029625788	0.007025459	0.008973111	0.0	0.0	0.01520689	0.0	0.021201523	0.12717324	0.0056154714	0.06055616	0.010759993	0.0029752057	0.0137856975	0.270322	0.0030233143	0.10285662	0.0043601743	0.0	9.3861285E-4	0.17877704	0.07627676	0.002550176	0.20112447	0.0448266	0.0029752057	0.13601348	7.615046E-4	0.057675924	0.14445773	0.001275088	0.002550176	0.005907205	0.0	0.17107992	0.0027215504	0.10129465	0.42726105	0.0	0.05875246	0.045797255	0.0	0.0	0.0	0.0037129994	0.0365465	0.03859789	0.014887269	
0.013865388	0.0	0.006428905	0.0026787107	0.026581096	0.02045205	0.010714843	0.06412096	0.0	0.06492895	0.013865388	0.04477263	0.0	0.93745285	0.49438483	0.13754815	0.22986306	0.10215331	0.012132214	0.23442589	0.007500389	0.008571873	0.0	0.0075765373	0.040463824	0.006003889	0.079459265	0.0479233	0.0	0.008571873	0.0	0.0	0.09521758	0.03828148	0.018312844	0.06903714	0.04882903	0.012132214	0.06862768	0.099021174	0.0147064645	0.074262895	0.003466347	0.0	0.0	0.28444424	0.08690395	0.010399041	0.0855723	0.038036417	0.012132214	0.01130385	0.013865388	0.05705754	0.062193494	0.0051995204	0.06962171	0.06960304	0.0	0.10768577	0.0	0.07148494	0.19497956	0.027113406	0.07091977	0.062197704	0.0	0.0	0.0	0.0542112	0.07169851	0.08187174	0.009211781	
0.023792256	0.0	0.0018405207	7.668836E-4	0.09971645	0.012439126	0.0	0.1077829	0.0	0.15964651	0.043274872	0.026548402	0.0	1.8384373	0.09360676	0.081142366	0.097023934	0.13253978	0.020818224	0.124097615	0.0	0.0	0.0	0.0	0.0072614164	0.025419137	0.013523397	0.06105184	0.0026028892	0.0012270138	0.0	0.0	0.043608457	0.04911365	0.03665189	0.17829119	0.063539304	0.020818224	0.12046257	0.22076373	0.025235498	0.33443642	0.005948064	0.0	0.0	0.25548312	0.046461884	0.017844193	0.1355645	0.02573204	0.020818224	0.012769322	0.023792256	0.058703985	0.022727126	0.03817533	0.017844193	0.12941684	0.0	0.13601443	0.0020277498	0.20555621	0.2284811	0.0	0.10990763	0.06891851	0.0	0.0	0.0	0.07401044	0.08387889	0.055328723	0.01922127	
