0.11863574	0.31831056	0.55984676	0.04750286	0.0	0.029718177	0.019950088	0.0023382993	0.0010021284	0.0	0.0026723421	0.0	0.0	0.0043401015	0.002112672	0.0	0.0	0.0	0.0	0.0	0.0	0.0028344467	0.0020250266	8.267136E-4	0.0	0.004404511	0.0018896312	9.448156E-4	0.0033068545	0.0	0.0	0.0	5.9050974E-4	0.0	0.0	0.008677012	0.0	0.0	0.002362039	0.0018896312	0.019454064	0.023314808	0.015043568	0.021670701	0.0060739093	0.0031705073	0.0	0.0038930743	0.0110176075	0.0	0.001362576	0.0011810195	0.005558304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033068545	0.003933839	0.0	0.011383002	0.0019465372	0.0018896312	0.0	0.0	0.0011679224	0.002779152	0.0	0.0	0.0	0.0	7.786149E-4	0.0	0.001362576	0.0019465372	0.0	0.0	0.012606443	0.0	0.022794703	0.12892853	
0.5259966	0.0	0.0	0.5898023	0.0	0.6692922	0.13773905	0.1901523	0.1813464	0.016038647	0.18706462	0.0	0.0	0.32210565	0.15668465	0.0	0.0	0.0	0.0	0.0	0.0	0.12833384	0.17640601	0.09566028	7.6322915E-4	0.40382814	0.23807105	0.04277794	0.19245322	0.0	0.001973609	0.0	0.0964173	0.006367569	0.0056776227	0.19104896	0.102860115	0.14702031	0.19757034	0.1275806	0.29307094	1.1721363	0.4571109	0.37967864	0.24872613	0.16392641	0.0	0.056205366	0.36870897	0.0	0.12635937	0.124398954	0.14317574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14972281	0.19297726	0.0	0.1849056	0.03571619	0.085555896	0.0	0.0	0.09393284	0.092548266	8.274607E-4	0.0	0.0	9.868045E-4	0.03852852	0.008080896	0.04274079	0.018648721	0.017075501	0.0	0.25449282	0.01010112	0.30568036	0.27090186	
0.11302007	0.0	0.0	0.45579532	0.0	0.3230191	0.032414157	0.028488403	0.08579747	0.0014630815	0.022018947	0.0	0.0	0.48859563	0.031188408	0.0	0.0	0.0	0.0	0.0	0.0	0.01795802	0.04326278	0.016327552	4.609322E-4	0.54788554	0.061300375	0.020070426	0.020951021	0.0	0.015858509	4.1813153E-4	0.025051221	0.0	0.0037044613	0.037656546	0.012682231	0.0039748177	0.014965017	0.045636	0.020951021	0.16914825	0.19333506	0.16691741	0.06620175	0.04279918	0.0	0.032288693	0.38532752	9.3141774E-4	0.071159296	0.03361977	0.022607245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020951021	0.1275946	0.0	0.17090298	0.045311596	0.011972014	0.0	0.0011405906	0.07856597	0.067201346	0.0053298706	0.0	0.0010807277	8.8751176E-4	0.114501566	0.0	0.17399773	0.03418059	0.0076385657	0.0	0.18281952	0.0	0.14168958	0.15131798	
0.2950482	0.0	0.0	1.0626847	0.0	0.69612026	0.11349403	0.4189353	0.33982122	0.003973848	0.2039076	0.0	0.0	0.26508498	0.27280304	0.0	0.0	0.0	0.0	0.0	0.0	0.16736482	0.21404326	0.06307351	0.009322293	0.0653639	0.26402745	0.07628564	0.15073293	0.0	0.007947696	0.0	0.10397774	0.0019963058	0.020628337	0.96043044	0.3035983	0.33838132	0.8813489	0.50191677	0.2950482	0.29261255	0.5394669	0.32430124	0.4186793	0.23470412	0.0	0.0019209462	0.44373307	0.013988312	0.115899265	0.15536618	0.13364069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19525898	0.21470012	0.0	0.13829783	0.027289914	0.0861331	0.0	8.5140695E-4	0.06289321	0.19513825	0.020567007	0.0	8.5140695E-4	0.007805716	0.07540757	0.0	0.02551743	0.0014190115	0.010103762	0.0	0.17744882	0.0	0.3952715	0.06995343	
0.05913877	0.0	0.0	0.21075428	0.0	0.19636387	0.12189468	0.2936671	0.6550534	0.07681021	0.11766674	0.034648452	0.0	1.5140308	0.57191515	0.0	3.674113E-4	0.0014696452	0.0	0.0	0.014882819	0.078498125	0.37518522	0.18084939	0.042851213	0.07825175	0.4775172	0.42278278	0.30593765	0.0015413925	0.0067183776	0.0105476435	0.3345649	0.07839279	0.13581994	0.115606576	0.001868949	0.0014017118	0.07261197	0.05933801	0.05913877	0.13299118	0.2627071	0.08608182	0.1608987	0.1835244	0.0	0.009364099	0.20969176	0.0	0.03451969	0.46608543	0.091135554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.428358E-4	0.071766496	0.09756821	0.0	0.04982938	0.005943849	0.033793576	9.4309857E-4	0.027634352	0.023295008	0.20579442	0.033120535	9.4309857E-4	0.056702085	0.029981658	0.083942	0.0	0.006216736	0.0061356006	0.007132619	0.0	0.11858419	0.0	0.08143505	0.04588197	
0.0018027946	0.0	0.0	0.016462373	0.0	0.019644063	0.017142093	0.0012747683	0.24904867	7.679342E-4	0.004828186	0.0	0.0	0.05653972	0.002604368	0.0	0.0	0.0	0.0	0.0	0.0	0.01155818	0.07596347	0.24156533	0.3983157	0.0036539813	0.01274561	0.007248411	0.0018027946	0.081779644	0.0	0.9045539	0.20962499	0.0	0.0028464284	0.006477735	0.0	0.0	0.0012877105	0.003136221	0.0018027946	0.009955548	0.02190009	0.018940208	0.028698822	0.15533397	0.0	0.0	0.019429883	0.0	0.041496646	0.17106804	0.010681322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0054883873	0.0021584413	0.0	0.016462935	0.0	0.0046595894	0.0	0.3210032	0.0034418558	0.16782492	8.469425E-4	0.0	0.17743416	0.0028457863	0.0025808897	0.0	0.0	0.0	7.785842E-4	0.0	0.0010433369	0.0	0.0043878653	3.04311E-4	
0.2143864	0.0	0.0	0.20623735	0.0	1.0836108	0.0054440186	0.012422132	0.044027057	0.022948064	0.038240135	0.0	0.0	0.14252123	0.006100053	0.0	0.0	0.0	0.0	0.0	0.0	0.0076990044	0.021961417	0.017083205	0.0	0.21483529	0.056819808	0.0025663348	0.008982172	0.0	0.0015975195	0.0	0.003867978	0.0	0.0	0.019860301	0.018480558	0.026622763	0.039568935	0.031655148	0.019879041	0.8466839	0.083047554	0.14291058	0.03524914	0.012204961	0.0	0.10765606	0.14019552	0.0	0.113091424	0.006339856	0.020870203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008982172	0.11246537	0.0	0.07057784	0.03871987	0.0051326696	0.0	0.0	0.0911896	0.014366746	6.697804E-4	0.0	0.0	7.9875975E-4	0.0413865	0.0	0.1107948	0.03871987	0.022283016	0.0	0.19706966	0.0	0.13144141	0.1913622	
0.027334413	0.0	0.0	0.24438226	0.0011267061	0.15531144	0.035925873	0.09278392	0.6818626	0.35804603	0.09426286	0.028320199	0.0	0.20966531	0.029256122	5.854537E-4	3.4151465E-4	0.0	0.0	0.0	0.0	0.022370547	0.14651288	0.04993286	0.015644357	0.019004164	0.054733966	0.020704001	0.025385704	6.7602366E-4	0.0070238924	0.0	0.15948379	0.02855582	0.025565129	0.06781465	0.011981701	0.058136858	0.123071715	0.03361199	0.027334413	0.24880572	0.24693663	0.061496984	0.18891501	0.09047696	0.0	0.033908244	0.29825184	0.0	0.09440692	0.1406281	0.044680618	0.0	0.0	0.0	0.0	6.373612E-4	4.8787805E-4	0.0	1.4083827E-4	0.017638382	0.21443088	0.0	0.14115931	0.03541199	0.014913699	0.0	0.0	0.03305216	0.047844432	0.030251453	0.0	3.3441922E-4	0.020350298	0.113611154	0.0	0.017493604	0.018660922	0.06061703	0.0	0.050484966	0.0	0.05915846	0.11696008	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31530088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2612035	0.0	0.0	0.4204012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37158564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36785105	0.2102006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2102006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.2887611	0.0	0.0	0.5445993	0.0	0.5006636	0.04960418	0.029696116	0.11955954	0.0	0.033938415	0.0	0.0	0.5257453	0.10058218	4.228267E-4	3.4881427E-4	0.0	0.0	0.0	0.0	0.03599713	0.055540536	0.033345718	0.010890195	0.27697867	0.07258762	0.01751941	0.04199665	0.0	0.0	0.002631564	0.06940488	0.0	4.1871396E-4	0.16989352	9.2651934E-4	6.948895E-4	0.029997608	0.023998085	0.056960568	0.31654185	0.36598793	0.29757458	0.14346991	0.17258222	0.0	0.081769556	0.34755284	0.01318949	0.13790295	0.07706521	0.026590561	0.0	0.0	0.0	0.0	5.6376896E-4	4.9830606E-4	0.0	1.7617781E-4	0.0565289	0.23806305	0.0	0.34302592	0.16994439	0.032302227	0.0	0.0021620502	0.24701849	0.1463791	0.018226946	0.0	0.0067959246	0.0027544415	0.30768153	0.0	0.051440123	0.06827944	0.013050819	0.0	0.12278865	0.0	0.28184378	0.11619684	
