# format: jaccard \t did \t hit#
0.25	10007	1
0.25	10007	2
0.272727272727273	10010	0
0.285714285714286	10014	1
0.25	10014	2
0.363636363636364	10014	5
0.363636363636364	10014	6
0.285714285714286	10014	8
0.333333333333333	10015	1
0.4	10015	9
0.333333333333333	10021	4
0.272727272727273	10021	5
0.272727272727273	10024	9
0.285714285714286	10025	0
0.285714285714286	10025	1
0.285714285714286	10025	2
0.285714285714286	10025	3
0.285714285714286	10025	4
0.285714285714286	10025	5
0.285714285714286	10025	6
0.285714285714286	10025	7
0.285714285714286	10025	8
0.285714285714286	10025	9
0.5	10036	0
0.5	10036	1
0.5	10036	2
0.5	10036	3
0.5	10036	4
0.272727272727273	10036	7
0.75	10039	2
0.3	10056	6
0.3	10056	7
0.25	10074	1
0.25	10074	3
0.25	10074	7
0.25	10080	2
0.25	10080	3
0.25	10080	5
0.25	10080	6
0.5	10082	0
0.5	10082	1
0.5	10082	2
0.5	10082	3
0.5	10082	4
0.5	10082	5
0.5	10082	6
0.25	10095	5
0.25	10095	9
0.25	10101	1
0.222222222222222	10101	5
0.25	10117	5
0.3	10140	3
0.357142857142857	10159	0
0.3125	10159	1
0.555555555555556	10159	4
0.3	10159	7
0.25	10161	2
0.25	10161	3
0.285714285714286	10170	3
0.571428571428571	10176	0
0.3	10176	2
0.214285714285714	10180	6
0.333333333333333	10185	1
0.222222222222222	10186	0
0.357142857142857	10186	7
0.357142857142857	10186	9
1	10190	6
0.25	10194	0
0.25	10200	0
1	10210	0
1	10210	1
1	10210	2
1	10210	3
1	10210	4
1	10210	5
1	10210	6
1	10210	7
1	10210	8
1	10210	9
1	10214	0
0.333333333333333	10214	2
1	10214	3
1	10214	4
1	10214	5
1	10214	6
0.25	10234	0
0.230769230769231	10234	1
0.444444444444444	10234	7
0.307692307692308	10238	0
0.4	10238	1
0.363636363636364	10238	2
0.333333333333333	10238	5
0.333333333333333	10265	1
0.333333333333333	10265	8
0.214285714285714	10276	1
0.222222222222222	10281	8
0.294117647058824	10284	0
0.4	10288	0
0.230769230769231	10298	0
0.272727272727273	10319	0
0.222222222222222	10319	8
1	10327	0
1	10327	1
1	10327	2
1	10327	3
1	10327	4
1	10327	5
1	10327	6
1	10327	7
1	10327	8
1	10327	9
0.4	10329	0
0.222222222222222	10333	0
0.6	10366	0
1	10382	0
0.333333333333333	10382	5
0.25	10384	6
0.4	10386	0
0.222222222222222	10388	9
0.727272727272727	10394	0
0.222222222222222	10407	0
0.25	10416	7
0.333333333333333	10442	0
0.230769230769231	10454	0
0.25	10455	2
0.5	10460	0
0.285714285714286	10460	6
0.222222222222222	10460	7
0.5	10460	9
0.333333333333333	10462	0
0.25	10462	7
0.3	10469	0
0.6	10469	1
0.285714285714286	10486	1
0.428571428571429	10486	5
0.45	10488	0
0.230769230769231	10494	4
0.333333333333333	10505	0
0.285714285714286	10508	0
0.333333333333333	10517	0
0.333333333333333	10517	1
0.214285714285714	10519	7
0.3	10529	0
0.3	10529	1
0.3	10529	2
0.3	10529	3
0.3	10529	6
0.3	10529	7
0.3	10529	8
0.3	10529	9
0.222222222222222	10540	0
0.25	10545	6
0.333333333333333	10564	0
0.333333333333333	10564	1
0.25	10564	4
1	10570	0
0.25	10570	8
0.214285714285714	10586	0
0.214285714285714	10586	1
0.363636363636364	10587	8
0.285714285714286	10599	3
0.285714285714286	10599	4
0.363636363636364	10601	0
0.307692307692308	10601	5
0.3	10601	7
0.333333333333333	10610	9
0.230769230769231	10616	2
0.5	10645	0
0.5	10645	1
0.5	10645	2
0.5	10645	3
0.5	10645	4
0.5	10645	5
0.5	10645	6
0.222222222222222	10645	7
0.5	10645	8
0.5	10645	9
0.666666666666667	10646	0
0.833333333333333	10658	0
0.3	10658	4
0.285714285714286	10658	6
0.25	10671	8
0.222222222222222	10679	4
0.5	10679	6
0.4	10679	7
0.5	10704	1
0.25	10704	2
0.333333333333333	10704	4
0.333333333333333	10704	5
0.25	10704	6
0.5	10704	9
0.272727272727273	10716	0
0.363636363636364	10734	3
0.25	10739	8
0.444444444444444	10747	5
0.714285714285714	10768	0
0.222222222222222	10797	1
0.230769230769231	10813	1
0.375	10831	1
0.307692307692308	10853	0
0.222222222222222	10853	3
0.666666666666667	10867	0
0.666666666666667	10867	1
0.666666666666667	10867	2
0.666666666666667	10867	4
0.666666666666667	10867	5
0.5	10868	0
0.25	10868	1
0.333333333333333	10868	3
0.333333333333333	10868	4
0.25	10868	7
0.230769230769231	10873	2
0.333333333333333	10875	1
0.222222222222222	10875	8
0.214285714285714	10880	0
0.230769230769231	10880	1
0.5	10880	2
0.4	10880	4
0.285714285714286	10885	4
0.222222222222222	10888	0
0.285714285714286	10895	4
0.222222222222222	10938	7
0.3	10940	1
0.235294117647059	10943	0
0.25	10948	0
0.25	10948	1
0.25	10948	2
0.25	10948	3
0.25	10948	4
0.25	10948	5
0.25	10948	6
0.25	10948	7
0.25	10948	8
0.5	10951	0
0.5	10951	1
0.25	10951	7
0.25	10951	8
1	10962	0
0.4	10962	6
0.210526315789474	10968	1
0.214285714285714	10978	6
0.555555555555556	10981	0
0.25	10985	1
0.222222222222222	10988	0
0.333333333333333	10993	2
0.333333333333333	10993	3
0.285714285714286	10993	4
0.25	10995	7
0.333333333333333	11017	0
0.4	11024	4
0.4	11024	5
0.25	11036	1
0.4	11041	0
0.4	11041	1
0.333333333333333	11044	3
0.3	11051	2
0.375	11053	1
0.375	11053	2
0.25	11081	5
0.25	11096	0
0.222222222222222	11096	1
0.3	11096	6
0.222222222222222	11102	0
0.230769230769231	11105	8
0.272727272727273	11109	6
0.285714285714286	11116	9
0.222222222222222	11124	6
0.25	11127	1
0.5	11131	1
0.25	11131	2
0.333333333333333	11131	4
0.333333333333333	11131	5
0.25	11131	6
0.5	11131	9
0.357142857142857	11134	2
0.266666666666667	11153	0
0.266666666666667	11153	4
0.25	11157	0
0.222222222222222	11162	1
0.285714285714286	11178	0
0.5	11178	3
0.333333333333333	11178	6
0.333333333333333	11178	7
0.333333333333333	11181	2
0.333333333333333	11197	0
0.25	11204	3
0.625	11205	0
0.25	11209	2
0.4	11209	5
0.25	11209	8
0.25	11209	9
0.571428571428571	11214	1
0.285714285714286	11214	6
0.5	11225	1
0.25	11225	2
0.333333333333333	11225	4
0.333333333333333	11225	5
0.25	11225	6
0.5	11225	9
0.333333333333333	11233	2
0.428571428571429	11233	3
0.25	11233	5
0.571428571428571	11266	0
0.375	11266	2
0.333333333333333	11270	2
0.333333333333333	11270	4
0.5	11278	1
0.25	11278	2
0.333333333333333	11278	4
0.333333333333333	11278	5
0.25	11278	6
0.5	11278	9
0.4	11281	0
0.4	11281	1
0.4	11281	2
0.4	11281	3
0.363636363636364	11282	1
0.25	11306	6
0.25	11313	9
0.333333333333333	11345	4
0.214285714285714	11347	0
0.222222222222222	11350	5
0.5	11352	6
0.5	11358	1
0.25	11358	2
0.333333333333333	11358	4
0.333333333333333	11358	5
0.25	11358	6
0.5	11358	9
0.25	11371	2
0.25	11374	2
0.428571428571429	11374	5
0.333333333333333	11374	9
0.235294117647059	11380	4
0.230769230769231	11383	0
0.214285714285714	11384	0
0.416666666666667	11384	1
0.235294117647059	11384	9
0.375	11395	3
0.375	11395	4
0.210526315789474	11418	0
0.210526315789474	11418	1
0.285714285714286	11432	7
0.4	11435	0
0.25	11435	5
0.230769230769231	11438	0
0.230769230769231	11440	7
0.285714285714286	11452	4
0.25	11452	7
0.25	11452	8
0.285714285714286	11458	7
0.3	11463	0
0.222222222222222	11463	2
0.5	11463	5
0.375	11463	6
0.4	11464	0
0.428571428571429	11464	1
1	11464	2
1	11464	6
0.75	11464	9
0.25	11465	7
0.533333333333333	11466	0
0.533333333333333	11466	1
0.214285714285714	11468	1
0.230769230769231	11478	4
0.230769230769231	11478	5
0.230769230769231	11478	6
0.5	11483	0
0.285714285714286	11483	1
0.4	11483	2
0.222222222222222	11483	5
0.666666666666667	11487	0
0.222222222222222	11491	2
0.222222222222222	11491	4
0.25	11513	5
0.235294117647059	11514	0
0.25	11517	1
1	11520	2
0.272727272727273	11524	4
0.230769230769231	11524	9
0.25	11541	0
0.25	11544	8
0.333333333333333	11548	1
0.5	11552	0
0.222222222222222	11552	2
0.25	11560	9
0.333333333333333	11562	4
0.285714285714286	11562	8
0.222222222222222	11564	3
0.222222222222222	11564	6
0.4	11570	0
0.5	11570	1
0.4	11570	2
0.285714285714286	11570	3
0.4	11570	5
0.285714285714286	11570	6
0.285714285714286	11570	7
0.666666666666667	11570	9
0.272727272727273	11580	2
0.25	11580	3
0.25	11594	1
0.285714285714286	11597	1
0.333333333333333	11603	3
0.25	11617	0
0.25	11617	1
0.25	11617	2
0.25	11617	3
0.25	11617	4
0.333333333333333	11623	3
1	11625	0
1	11625	1
1	11625	2
1	11625	3
0.5	11642	6
1	11644	0
0.777777777777778	11644	2
0.25	11644	4
0.285714285714286	11644	9
0.25	11667	0
0.230769230769231	11668	1
0.214285714285714	11668	3
0.230769230769231	11668	4
0.222222222222222	11668	6
0.230769230769231	11668	8
0.333333333333333	11671	6
0.285714285714286	11675	5
0.25	11678	0
0.25	11682	0
0.25	11682	1
0.25	11710	4
0.25	11710	9
0.285714285714286	11721	0
0.3	11721	2
0.230769230769231	11733	0
0.230769230769231	11733	7
0.333333333333333	11740	0
0.285714285714286	11745	1
0.4	11745	9
0.222222222222222	11757	0
0.4	11758	0
0.4	11758	3
0.25	11758	4
0.333333333333333	11774	6
0.222222222222222	11777	2
0.222222222222222	11777	6
0.222222222222222	11777	9
0.3	11797	3
0.25	11799	0
1	11808	0
1	11808	1
1	11808	2
1	11808	8
0.3	11827	3
0.25	11827	5
0.333333333333333	11827	7
0.5	11841	0
0.5	11848	0
0.5	11848	3
0.5	11848	4
0.285714285714286	11869	3
0.210526315789474	11883	1
0.416666666666667	11896	0
0.230769230769231	11896	4
0.214285714285714	11907	4
0.285714285714286	11933	2
0.714285714285714	11944	0
0.714285714285714	11944	1
0.714285714285714	11944	2
0.25	11982	3
0.4	11988	1
0.571428571428571	11991	0
0.3	11991	2
0.6	12009	0
0.6	12009	1
0.6	12009	2
0.214285714285714	12014	5
0.214285714285714	12014	7
1	12021	0
0.4	12021	1
1	12021	2
0.571428571428571	12041	0
0.230769230769231	12104	1
0.285714285714286	12106	8
0.222222222222222	12123	0
0.75	12123	1
0.25	12149	1
0.25	12167	0
0.3	12167	3
0.25	12168	5
1	12169	0
0.222222222222222	12184	6
0.272727272727273	12194	1
0.4	12194	4
0.272727272727273	12194	8
0.25	12203	9
0.375	12215	1
0.333333333333333	12215	2
0.375	12215	3
0.333333333333333	12215	4
0.8	12233	0
0.428571428571429	12233	1
0.428571428571429	12233	2
0.25	12233	7
0.333333333333333	12233	9
0.666666666666667	12235	0
0.4	12235	2
0.25	12235	8
0.5	12235	9
0.25	12241	5
0.5	12260	0
0.3	12267	2
0.25	12305	4
